source_href,name_hotel,region,description,price_label,rating,rating_type,review_count,location,formatted_address,formatted_region
https://www.booking.com/hotel/id/de-moksha-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=384&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,De Moksha Eco Friendly Boutique Resort,Tanah Lot,"Set in Tanah Lot, 2.3 mi from Tanah Lot Temple, De Moksha Eco Friendly Boutique Resort features river view, an Italian restaurant and free WiFi throughout the property.",Expensive,8.7,Exceptional,96,"{'lat': -8.5931435, 'lng': 115.1060371}","Tanah Lot, Jl. Benuo, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia","Kediri, Tabanan"
https://www.booking.com/hotel/id/alami-luxury-villas-amp-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=385&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Alami Boutique Villas & Resort,Tabanan,"With sea views, Alami Boutique Villas & Resort is located in Tabanan and has a restaurant, room service, bar, garden, year-round outdoor pool and terrace.",Cheap,9.2,Wonderful,31,"{'lat': -8.540504499999999, 'lng': 115.0508959}","Banjar Kebon, Tangguntiti, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82162, Indonesia","Selemadeg Timur, Tabanan"
https://www.booking.com/hotel/id/ramada-encore-bali-seminyak.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=386&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Ramada Encore by Wyndham Bali Seminyak,"Sunset Road, Seminyak","Located just a 20-minute drive from Petitenget Beach and the famed Ku De Ta, Ramada Encore Bali Seminyak offers modern accommodations with an outdoor swimming pool, an on-site spa and wellness center,...",Cheap,8,Good,1277,"{'lat': -8.6855419, 'lng': 115.1761419}","Jl. Dewi Saraswati III, Seminyak, Kec. Kuta, Kota Denpasar, Bali 80361, Indonesia","Kuta, Badung"
https://www.booking.com/hotel/id/secret-point-huts.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=387&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Secret Point Huts,"Nusa Ceningan, Nusa Lembongan","Secret Point Huts is located on Ceningan Island, which is nestled between Nusa Lembongan and Nusa Penida.",Expensive,9,Wonderful,382,"{'lat': -8.7067594, 'lng': 115.4383024}","7CVQ+78V, Pulau Nusa Ceningan, Lembongan, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia","Nusa Penida, Klungkung"
https://www.booking.com/hotel/id/mathis-retreat.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=388&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&map_fdco=1&from=searchresults#hotelTmpl,MATHIS Retreat Ubud,"Campuhan, Ubud","Featuring panoramic views of the tranquil rice fields, MATHIS Retreat Ubud offers a peaceful retreat amid natural greenery. The property features a restaurant, an outdoor infinity pool, and free...",Expensive,8.9,Exceptional,194,"{'lat': -8.4861202, 'lng': 115.2488778}","Jl. Raya Lungsiakan No.62, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/wanara-wana-bungalows.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=389&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Wenara Bali Bungalows,"Downtown Ubud, Ubud","Nestled within natural greenery, Wenara Bali Bungalows is 328 feet from Monkey Forest. It features a restaurant, an outdoor pool with a sun terrace, and Balinese-inspired rooms with private balconies....",Expensive,8.6,Exceptional,402,"{'lat': -8.5171874, 'lng': 115.2592737}","Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/akatara.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=390&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Akatara Hotel,Nusa Penida,"Located in Nusa Penida and with Toyapakeh Beach reachable within a 4-minute walk, Akatara Hotel provides express check-in and check-out, non-smoking rooms, an outdoor swimming pool, free WiFi...",Expensive,8.4,Good,322,"{'lat': -8.6794232, 'lng': 115.4897931}","8FCQ+6WM, Jl. Raya Toya Pakeh - Ped, Ped, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia","Nusa Penida, Klungkung"
https://www.booking.com/hotel/id/sapodilla-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=392&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Sapodilla Ubud,"Pengosekan, Ubud","Located in Ubud, 2625 feet from Ubud Monkey Forest, Sapodilla Ubud features a large outdoor pool surrounded by lush greenery.",Moderate,9.5,Exceptional,458,"{'lat': -8.523743, 'lng': 115.26361}","Jl. Raya Pengosekan Ubud, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/the-claremont-luxury-villas.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=393&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,The Claremont Luxury Villas,"Petitenget, Seminyak","Located in Seminyak, a 18-minute walk from Petitenget Beach and one mile from Seminyak Beach, The Claremont Luxury Villas provides air-conditioned accommodations with a balcony and free WiFi.",Moderate,9.2,Wonderful,66,"{'lat': -8.6808566, 'lng': 115.162778}","Jl. Beraban, Seminyak, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia","Kuta Utara, Badung"
https://www.booking.com/hotel/id/kubu-kak-dudung-villas-jimbaran12.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=394&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Kubu Kak Dudung Villas,"Jimbaran Bay, Jimbaran","Featuring an outdoor swimming pool and garden, as well as a restaurant, Kubu Kak Dudung Villas is set in Jimbaran.",Moderate,8.2,Good,659,"{'lat': -8.7838272, 'lng': 115.1678935}","6589+F5C, Uluwatu St Gg. Tambak Sari, Jimbaran, South Kuta, Badung Regency, Bali 80361, Indonesia","Kuta Selatan, Badung"
https://www.booking.com/hotel/id/arya-arkananta-eco-resort-amp-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=395&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Arya Arkananta Resort & Spa,"Sayan, Ubud","Located in Ubud, 2 miles from Blanco Museum, Arya Arkananta Resort & Spa provides accommodations with an outdoor swimming pool, free private parking, a fitness center and a garden.",Cheap,9.3,Wonderful,423,"{'lat': -8.5071344, 'lng': 115.2454803}","Gang puskesmas sayan2, Next to Moksa Restaurant, Jl. Banjar Penestanan Kaja No.77, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/the-clubhouse-at-ulu.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=396&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Ulu Cliffhouse,"Suluban, Uluwatu","Ulu Cliffhouse features an outdoor swimming pool, garden, a shared lounge and terrace in Uluwatu.",Moderate,8.1,Good,146,"{'lat': -8.8139684, 'lng': 115.0916222}","Ulu Cliffhouse, Pecatu, South Kuta, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia","Kuta Selatan, Badung"
https://www.booking.com/hotel/id/karma-kandara.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=397&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Karma Kandara,"Ungasan, Uluwatu","Located on Ungasan Hill overlooking the Indian Ocean, Karma Kandara Resort offers villas with a private pool.",Expensive,8.1,Good,111,"{'lat': -8.8451039, 'lng': 115.1521619}","Jl. Villa Kandara, Banjar Wijaya Kusuma, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali 80362, Indonesia","Kuta Selatan, Badung"
https://www.booking.com/hotel/id/betutu-bali-villas.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=398&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Betutu Bali Villas,"Downtown Ubud, Ubud","Attractively set in Ubud, Betutu Bali Villas has air-conditioned rooms with free WiFi, free private parking and room service.",Expensive,9,Wonderful,628,"{'lat': -8.5167942, 'lng': 115.2625789}","Gg. Anila No.18, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/the-stones-legian-bali-autograph-collection.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=399&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,"The Stones Hotel - Legian Bali, Autograph Collection","Downtown Kuta, Kuta","The Stones Hotel - Legian Bali, Autograph Collection enjoys a beachfront location on the southern tip of Legian Beach.",Expensive,8.6,Exceptional,500,"{'lat': -8.7113484, 'lng': 115.167767}","The Stones Entertainment Center, Jl. Raya Pantai Kuta Banjar Legian Kelod Legian Bali, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
https://www.booking.com/hotel/id/goya-boutique-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=400&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175641&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Goya Boutique Resort,"Downtown Ubud, Ubud","Goya Boutique Resort is a luxurious resort located an 8-minute walk from Ubud Monkey Forest, boasting contemporary design, a spa and an outdoor pool.",Expensive,9.3,Wonderful,387,"{'lat': -8.5120147, 'lng': 115.2581351}","Jl. Bisma, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/holiday-inn-express-baruna.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=402&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,"Holiday Inn Express Baruna, an IHG Hotel","Kartika Plaza, Kuta","Offering an outdoor pool and a fitness center, Holiday Inn Express Baruna is located in Kuta, 0.7 mi from Waterbom Bali.",Expensive,8.4,Good,1115,"{'lat': (None) , 'lng': (None)}","Jl. Wana Segara No.33A, Tuban, Bali, Kabupaten Badung, Bali 80361","Kuta, Badung"
https://www.booking.com/hotel/id/coco-verde-villas.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=403&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Coco Verde Bali Resort,Tanah Lot,"Coco Verde Bali Resort features a garden, terrace, a restaurant and bar in Tanah Lot.",Expensive,9.1,Wonderful,116,"{'lat': -8.602462899999999, 'lng': 115.0982529}","Unnamed Road, Belalang, Kediri, Tabanan Regency, Bali 82121, Indonesia","Kediri, Tabanan"
https://www.booking.com/hotel/id/the-westin-resort-nusa-dua-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=404&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,"The Westin Resort Nusa Dua, Bali","BTDC, Nusa Dua","The Westin Resort Nusa Dua, Bali is located right on the white sandy beach of Nusa Dua and a 5-minute drive from Bali Collection Shopping Gallery.",Cheap,8.3,Good,462,"{'lat': -8.7957173, 'lng': 115.2307355}","Itdc, Kawasan Pariwisata, Jl. Nusa Dua No.3, Bali 80363, Indonesia","Kuta Selatan, Badung"
https://www.booking.com/hotel/id/bucu-view-bungalows.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=405&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Bucu View Resort,"Downtown Ubud, Ubud","Bucu View Ubud Bali is a quiet retreat amid tropical greenery, just 5 minutes’ walk from the Monkey Forest and Ubud Art Market. It features an outdoor pool and a spa.",Cheap,8.4,Good,626,"{'lat': -8.5101534, 'lng': 115.2568257}","F7Q4+XP4, Jl. Bisma, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/d-and-b-bungalow-39-s.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=406&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&map_fdco=1&from=searchresults#hotelTmpl,D and B Bungalow's by WizZ Management,"Jungut Batu, Nusa Lembongan","Offering a restaurant, D and B Bungalow's by WizZ Management is located in Lembongan. Free WiFi access is available throughout.",Expensive,8.7,Exceptional,107,"{'lat': -8.6734714, 'lng': 115.4492823}","Jl. Jungutbatu, Jungutbatu, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia","Nusa Penida, Klungkung"
https://www.booking.com/hotel/id/element-by-westin-bali-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=407&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Element Bali Ubud,"Andong, Ubud","Located near to Ubud City Center, Element Bali Ubud offers an accommodations with a range of healthy food and wellness activities.",Cheap,9,Wonderful,264,"{'lat': -8.4964788, 'lng': 115.2730189}","Jl. Raya Andong No.88, Petulu, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/pramana-watu-kurung-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=408&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Pramana Watu Kurung,"Kedewatan, Ubud","Located in Ubud, 2.3 miles from Neka Art Museum, Pramana Watu Kurung provides accommodations with free bikes, free private parking, an outdoor swimming pool and a garden.",Expensive,9.1,Wonderful,478,"{'lat': -8.4711804, 'lng': 115.2452409}","Jl. Batu Kurung I No.4, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/all-seasons-bali-denpasar.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=409&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Ibis Styles Bali Denpasar,"Teuku Umar, Denpasar","Ibis Styles Bali Denpasar is a modern property in central Denpasar City, featuring free Wi-Fi, a sauna and a fitness center.",Moderate,7,Good,76,"{'lat': -8.679195, 'lng': 115.205479}","Jl. Teuku Umar No.183, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80114, Indonesia","Denpasar Barat, Denpasar"
https://www.booking.com/hotel/id/odika-house-and-villa-lovina.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=410&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&map_fdco=1&from=searchresults#hotelTmpl,Odika Lovina Villas,Lovina,"Located just a 5-minute walk from Lovina Beach, Odika Lovina Villas offers modern and elegant self-catering accommodations with free WiFi access and free on-site private parking for guests who drive.",Moderate,7.8,Good,231,"{'lat': -8.155439, 'lng': 115.040714}","Jalan Cendrawasih Gang Merak, Kalibukbuk, Lovina, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 80119, Indonesia","Buleleng, Buleleng"
https://www.booking.com/hotel/id/taman-sari-bali-resort-and-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=411&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Taman Sari Bali Resort and Spa,Pemuteran,"Located in the northwest coast of Bali overlooking the mountain and sea, Taman Sari Resort and Spa provides beachfront accommodations with an outdoor pool.",Cheap,8.6,Exceptional,252,"{'lat': -8.1419129, 'lng': 114.6526085}","VM42+RR7, Pemuteran, Gerokgak, Buleleng Regency, Bali 81155, Indonesia","Gerokgak, Buleleng"
https://www.booking.com/hotel/id/swiss-belhotel-tuban.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=412&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Swiss-Belhotel Tuban,"Kartika Plaza, Kuta","Boasting an outdoor pool as well as on-site restaurant and bar, Swiss-Belhotel Tuban offers elegant accommodations a 10-minute drive away from Kuta beach.",Expensive,8.2,Good,587,"{'lat': -8.733198999999999, 'lng': 115.1709193}","Jl. Kubu Anyar No.31, Tuban, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
https://www.booking.com/hotel/id/campuhan-sebatu-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=413&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Campuhan Sebatu Resort,Ubud,"Located in Ubud, 3.1 miles from Tegallalang Rice Terrace, Campuhan Sebatu Resort provides accommodations with an outdoor swimming pool, free private parking, a garden and a restaurant.",Expensive,9,Wonderful,338,"{'lat': -8.4102473, 'lng': 115.2989791}","Jalan Umekelod, Sebatu, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia","Tegallalang, Gianyar"
https://www.booking.com/hotel/id/champaca-family-villa-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=414&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&map_fdco=1&from=searchresults#hotelTmpl,Champaca Luxury Villas Ubud,"Peliatan, Ubud","Located in Ubud, 1.2 miles from Ubud Palace and 1.6 miles from Saraswati Temple, Champaca Luxury Villas Ubud provides accommodations with free WiFi, air conditioning, a garden and a terrace.",Moderate,9.7,Exceptional,83,"{'lat': -8.5094529, 'lng': 115.2759495}","Jl. Gn. Sari No.10, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/minabali-bunga-39-lo.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=415&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&map_fdco=1&from=searchresults#hotelTmpl,Minabali Bunga'lo,Tulamben,"Offering an outdoor pool and a 24-hour front desk, Minabali Bunga'lo is located in Tulamben. Free WiFi access is available throughout the property.",Expensive,8,Good,66,"{'lat': -8.2725829, 'lng': 115.5897698}","Tulamben, Kubu, Karangasem Regency, Bali 80853, Indonesia","Kubu, Karangasem"
https://www.booking.com/hotel/id/pondok-wisata-sartaya-2.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=416&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&map_fdco=1&from=searchresults#hotelTmpl,Pondok Wisata Sartaya 2,Lovina,"Providing garden views, Pondok Wisata Sartaya 2 in Lovina provides accommodations, an outdoor swimming pool, a garden, a terrace and a restaurant. Free WiFi is featured throughout the property.",Moderate,7.9,Good,170,"{'lat': -8.152199, 'lng': 115.0362205}","R2XP+4FH, Jl. Laviana, Kalibukbuk, Singaraja, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81151, Indonesia","Buleleng, Buleleng"
https://www.booking.com/hotel/id/gubug-balian-beach-bungalow.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=417&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&map_fdco=1&from=searchresults#hotelTmpl,Gubug Balian Beach Bungalow,"Balian Beach, Selemadeg","Nestled within tropical greenery, Gubug Balian Beach Bungalow is located 66 feet from Balian Beach surf break. It features simple rooms with private terraces or balconies.",Expensive,8.5,Good,287,"{'lat': -8.502227099999999, 'lng': 114.9650101}","Jl. Pantai Balian, Br. Pengasahan, Desa Lalanglinggah, Lalanglinggah, Tabanan, Kabupaten Tabanan, Bali, Indonesia","Tabanan, Tabanan"
https://www.booking.com/hotel/id/villa-mirah-ubud-gianyar.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=418&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Villa Mirah Ubud,Ubud,"Located in Ubud, 1.8 miles from Goa Gajah, Villa Mirah Ubud has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,9.1,Wonderful,265,"{'lat': -8.542457800000001, 'lng': 115.2855889}","Kemenuh, Sukawati, Gianyar Regency, Bali 80582, Indonesia","Sukawati, Gianyar"
https://www.booking.com/hotel/id/ume-bendoel-homestay.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=419&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175643&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,D'Ume Bendoel Homestay,Jatiluwih,"D'Ume Bendoel Homestay, a property with a garden and a terrace, is located in Jatiluwih, 21 miles from Tanah Lot Temple, 21 miles from Blanco Museum, as well as 21 miles from Nirwana Golf Course.",Cheap,9.8,Exceptional,55,"{'lat': -8.3929554, 'lng': 115.1161132}","Br dinas wongaya Bendul, Jl. Batu Luwih Kawan, Wongaya Gede, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia","Penebel, Tabanan"
