source_href,name_hotel,region,description,price_label,rating,rating_type,review_count
https://www.booking.com/hotel/id/taruna-homestay.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=609&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Taruna Boutique Homestay & Spa,Pemuteran,"Homestay Taruna is located in a tranquil Balinese village, a 3.5-hour drive from Ngurah Rai International Airport.",Expensive,9,Wonderful,136
https://www.booking.com/hotel/id/volcano-2-guest-house.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=610&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&map_fdco=1&from=searchresults#hotelTmpl,Volcano Living,Kintamani,"Located in Kintamani, 18 miles from Tegallalang Rice Terrace, Volcano Living provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Moderate,7.2,Good,430
https://www.booking.com/hotel/id/bajalo-villa-kabupaten-badung.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=611&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&map_fdco=1&from=searchresults#hotelTmpl,Bajalo Cottage Canggu,"Batu Bolong, Canggu","Bajalo Cottage Canggu in Canggu provides adults only accommodations with an outdoor swimming pool, a garden and a terrace.",Cheap,9.4,Wonderful,195
https://www.booking.com/hotel/id/jimbarwana-negara.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=612&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Jimbarwana Hotel,Negara,"Located in Negara, Jimbarwana Hotel offers 3-star accommodations with a garden and a terrace.",Moderate,7.8,Good,4
https://www.booking.com/hotel/id/aloft-bali-kuta.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=613&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Aloft Bali Kuta at Beachwalk,"Downtown Kuta, Kuta","Aloft Bali Kuta at Beachwalk has an outdoor swimming pool, fitness center, a garden and terrace in Kuta. This 4-star hotel offers a bar.",Moderate,9,Wonderful,295
https://www.booking.com/hotel/id/villa-9-kabupaten-badung.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=614&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&map_fdco=1&from=searchresults#hotelTmpl,Tropical Canggu Hostel,"Batu Bolong, Canggu","Featuring an outdoor swimming pool, restaurant and views of pool, Tropical Canggu Hostel is located in Canggu, a 10-minute walk from Nelayan Beach.",Expensive,8.2,Good,633
https://www.booking.com/hotel/id/sama-s-cottages-and-villas.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=615&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Sama's Cottages and Villas,"Downtown Ubud, Ubud","Centrally located in Ubud, Sama's Cottages and Villas offer a quiet and peaceful retreat. The villas feature private plunge pools and the cottages share a beautiful big pool with sunbeds.",Expensive,8.7,Exceptional,177
https://www.booking.com/hotel/id/taman-amartha.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=616&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Taman Amartha Villa Ubud,Ubud,"Located in Ubud, 0.8 mi from Ubud Market, Taman Amartha Villa Ubud has a number of amenities including a seasonal outdoor swimming pool, a garden, a terrace and free WiFi.",Expensive,9.2,Wonderful,564
https://www.booking.com/hotel/id/andaz-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=617&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Andaz Bali - a Concept by Hyatt,"Sanur Beach, Sanur","Located 3.1 mi from Serangan Turtle Island, Andaz Bali - a Concept by Hyatt in Sanur features a restaurant and outdoor swimming pool.",Expensive,9.2,Wonderful,300
https://www.booking.com/hotel/id/the-calmtree-bungalows.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=618&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&map_fdco=1&from=searchresults#hotelTmpl,The Calmtree Bungalows,"Batu Bolong, Canggu",The Calmtree Bungalows offers a tropical retreat 2625 feet away from Canggu Beach and is 0.6 mi from Echo Beach. It houses an outdoor pool and wooden bungalows with air conditioning.,Cheap,9.1,Wonderful,505
https://www.booking.com/hotel/id/the-room-padang-padang.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=619&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,The Room Padang-padang,"Padang Padang, Uluwatu","Facing the beachfront, The Room Padang-padang offers 3-star accommodations in Uluwatu and features an outdoor swimming pool, garden and terrace.",Expensive,9.1,Wonderful,744
https://www.booking.com/hotel/id/tanamas-villas-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=620&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&map_fdco=1&from=searchresults#hotelTmpl,Tanamas Villas Ubud by Best Deals Asia Hospitality,Ubud,"Located in Ubud, 2.3 miles from Ubud Monkey Forest, Tanamas Villas Ubud by Best Deals Asia Hospitality provides accommodations with a garden, free private parking, a terrace and a restaurant.",Expensive,9,Wonderful,64
https://www.booking.com/hotel/id/klumpu-bali-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=621&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,"Klumpu Bali Resort, a Traditional HideAway in Sanur","Sanur Beach, Sanur","Encompassing a blend of traditional furnishings with modern amenities, Klumpu Bali Resort, a Traditional HideAway in Sanur features a spacious lagoon pool and spa facilities.",Expensive,9.6,Exceptional,213
https://www.booking.com/hotel/id/aji-lodge-bungalow.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=622&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&map_fdco=1&from=searchresults#hotelTmpl,Aji Lodge Bungalow,Ubud,"Located in Ubud, 0.9 miles from Ubud Monkey Forest, Aji Lodge Bungalow provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,8.7,Exceptional,341
https://www.booking.com/hotel/id/sea-medewi-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=623&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&map_fdco=1&from=searchresults#hotelTmpl,Arton Resort & Beach Club,Pulukan,"Located in Pulukan, a few steps from Yeh Sumbul Beach, Arton Resort & Beach Club provides accommodations with an outdoor swimming pool, free private parking, a garden and a shared lounge.",Moderate,7.8,Good,28
https://www.booking.com/hotel/id/bintang-house.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=624&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Bintang House,Kintamani,"Located in Kintamani, 19 miles from Tegallalang Rice Terrace, Bintang House has accommodations with a garden, free private parking, a terrace and a restaurant.",Expensive,8.3,Good,101
https://www.booking.com/hotel/id/putri-nusa-beach.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=625&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175657&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Putri Nusa Beach,Nusa Penida,"Located in Nusa Penida, Putri Nusa Beach offers beachfront accommodations a few steps from Sun Sun Beach and facilities like a garden.",Moderate,7.3,Good,109
https://www.booking.com/hotel/id/tauch-terminal-tulamben-resort-amp-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=627&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Tauch Terminal Resort Tulamben & Spa,Tulamben,"Tauch Terminal Resort Tulamben & Spa is a beachfront diving resort with sweeping views of the ocean. It features 2 outdoor pools, a restaurant and Balinese-inspired rooms with private terraces.",Expensive,8.7,Exceptional,45
https://www.booking.com/hotel/id/sthala-a-tribute-portfolio-ubud-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=628&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,"Sthala, A Tribute Portfolio Hotel, Ubud Bali",Ubud,"Sthala, A Tribute Portfolio Hotel, Ubud Bali offers accommodations in Ubud and is 2.2 mi from Bali Bird Park. It features a large outdoor pool overlooking lush tropical greenery.",Expensive,8.8,Exceptional,133
https://www.booking.com/hotel/id/villa-linda-2.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=629&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Linda Villa 2,"Sanur Beach, Sanur","Located in Sanur, a 11-minute walk from Karang Beach, Linda Villa 2 provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,8.9,Exceptional,248
https://www.booking.com/hotel/id/grand-mercure-bali-seminyak.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=630&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Grand Mercure Bali Seminyak,"Double Six, Seminyak",Grand Mercure Bali Seminyak in Seminyak has 5-star accommodations with a restaurant and a bar. This 5-star hotel offers a kids' club and room service.,Cheap,8.4,Good,48
https://www.booking.com/hotel/id/sheraton-bali-kuta-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=631&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Sheraton Bali Kuta Resort,"Downtown Kuta, Kuta",Sheraton Bali Kuta Resort offers a 5-star accommodations in Bali's Kuta area.,Expensive,8.5,Good,576
https://www.booking.com/hotel/id/maya-ubud-resort-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=632&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Maya Ubud Resort & Spa,"Peliatan, Ubud","Perched in a secluded green valley by the Petanu River, Maya Ubud Resort & Spa offers a tranquil getaway with a natural setting in Ubud.",Expensive,8.7,Exceptional,390
https://www.booking.com/hotel/id/bije-suite-bisma-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=633&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Arimba at Bisma,"Downtown Ubud, Ubud","Surrounded by tropical gardens, Arimba at Bisma offers an outdoor pool and free WiFi throughout. It is located in Ubud and is a 15-minute walk to Ubud Market.",Cheap,8.3,Good,236
https://www.booking.com/hotel/id/kayumas-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=634&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Kayumas Seminyak Resort,"Petitenget, Seminyak","Located in Seminyak, a 6-minute walk from Batu Belig Beach, Kayumas Seminyak Resort provides accommodations with an outdoor swimming pool, free private parking, a fitness center and a garden.",Cheap,8.9,Exceptional,832
https://www.booking.com/hotel/id/pondok-nyoman.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=635&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Pondok Nyoman,Bedugul,"Located in Bedugul, 20 miles from Blanco Museum, Pondok Nyoman provides accommodations with an outdoor swimming pool, free private parking, a garden and a shared lounge.",Cheap,8.7,Exceptional,311
https://www.booking.com/hotel/id/lebah-villa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=636&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Wake in Paradise Lebah Villas Pool Kitchen Spa,"Downtown Ubud, Ubud","Offering a year-round outdoor pool with a bar, Lebah Villa is located in the secluded area in Ubud City-Center. Ubud Market is 2297 feet from the property.",Cheap,9.6,Exceptional,227
https://www.booking.com/hotel/id/plataran-menjangan.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=637&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Plataran Menjangan Resort and Spa - CHSE Certified,Banyuwedang,"Located in Pemuteran, Plataran Menjangan Resort and Spa - CHSE Certified is the epicenter of ecotourism. The resort features a garden, outdoor pool, and terrace. Lovina is 30 mi away.",Cheap,9.3,Wonderful,50
https://www.booking.com/hotel/id/bali-breezz-hotel.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=638&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Bali Breezz Hotel,"Jimbaran Bay, Jimbaran","A 5-minute walk from Jimbaran Beach, Bali Breezz Hotel features air-conditioned rooms with flat-screen TV and private bathroom.",Cheap,8,Good,452
https://www.booking.com/hotel/id/sens-and-spa-conference-ubud-town-centre.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=639&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,SenS Hotel and Spa,Ubud,"Located just 2789 feet from Ubud Market and Ubud Royal Palace, SenS Hotel and Spa offers a modern accommodations featuring an outdoor swimming pool, free WiFi access in all areas and free on-site...",Expensive,8.6,Exceptional,412
https://www.booking.com/hotel/id/padma-ubud-retreat.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=640&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Padma Ubud Retreat,"Downtown Ubud, Ubud","Located in Ubud, a 4-minute walk from Ubud Palace, Padma Ubud Retreat provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Cheap,8.5,Good,374
https://www.booking.com/hotel/id/king-garden-resorts.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=641&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Caspla Kingdom Garden Resort,Batununggul,"Located in Batununggul, a few steps from Sun Sun Beach, Caspla Kingdom Garden Resort provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,8.1,Good,14
https://www.booking.com/hotel/id/oceanna-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=642&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,"OCEANNA - Uluwatu, Bali","Pecatu, Uluwatu","Located in Uluwatu, 1.2 miles from Padang Padang Beach, OCEANNA - Uluwatu, Bali has air-conditioned accommodations and an outdoor swimming pool.",Expensive,9.1,Wonderful,307
https://www.booking.com/hotel/id/pima-homestay.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=643&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,PIMA Homestay,Pesanggaran,"Located in Pesanggaran, within 3 miles of Serangan Turtle Island and 4.3 miles of Benoa Harbour, PIMA Homestay offers accommodations with free WiFi, air conditioning, a terrace and a restaurant.",Expensive,9.6,Exceptional,32
https://www.booking.com/hotel/id/andi-beach-house.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=644&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Andi Beach House,"Batu Bolong, Canggu","Located in Canggu, within a 7-minute walk of Batu Bolong Beach and 700 yards of Echo Beach, Andi Beach House provides accommodations with an outdoor swimming pool and free WiFi throughout the...",Cheap,7.8,Good,147
https://www.booking.com/hotel/id/villa-casablanca.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=645&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Villa Casablanca Surf Keramas,Keramas,"A 5-minute walk from Keramas Beach surf break, Villa Casablanca Surf Keramas has landscaped garden and a private balcony overlooking the lush tropical greenery.",Expensive,8.2,Good,59
https://www.booking.com/hotel/id/radisson-blu-bali-uluwatu.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=646&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Radisson Blu Bali Uluwatu,"Pecatu, Uluwatu","Located in Uluwatu, 1969 feet from Impossible Beach, Radisson Blu Bali Uluwatu features accommodations with an outdoor swimming pool, free private parking, a fitness center and a garden.",Expensive,8.9,Exceptional,"1,073"
https://www.booking.com/hotel/id/nirjhara.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=647&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Nirjhara,Tabanan,"Nirjhara has free bikes, outdoor swimming pool, a fitness center and garden in Tabanan.",Cheap,9.5,Exceptional,75
https://www.booking.com/hotel/id/water-blow-huts.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=648&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Water Blow Huts,"Mushroom Bay, Nusa Lembongan","Located in Lembongan, Water Blow Huts offers beachfront accommodations with private beach area. Located 1640 feet from Devil's Tear, the property features an outdoor pool with sea view.",Expensive,9.3,Wonderful,366
https://www.booking.com/hotel/id/glamping-tent-in-pelaga-eco-park-petang.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=649&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Glamping tent in Pelaga Eco Park,Pacung,"Located in Pacung, Glamping tent in Pelaga Eco Park has free WiFi, and guests can enjoy a garden, a terrace and a bar. There's a seating and/or dining area in some units.",Cheap,9.7,Exceptional,7
https://www.booking.com/hotel/id/nitya-lembongan-homestay.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=650&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175659&map_fdco=1&from=searchresults#hotelTmpl,Nitya Home Stay Lembongan,"Jungut Batu, Nusa Lembongan","Nitya Home Stay Lembongan is located on Nusa Lembongan Island, South of Bali. This traditional Balinese home stay offers rooms with garden views.",Cheap,8.7,Exceptional,139
https://www.booking.com/hotel/id/bije-sari-suite-bisma.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=652&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175661&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Abipraya Ubud,"Downtown Ubud, Ubud","Located in Ubud in the Bali Region, Abipraya Ubud is tucked in a beautiful tropical garden.",Moderate,8.4,Good,407
https://www.booking.com/hotel/id/seamount-amed.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=653&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175661&map_fdco=1&from=searchresults#hotelTmpl,Seamount Hotel Amed,Amed,"Located in Amed, a few steps from Amed Beach, Seamount Hotel Amed provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,8.6,Exceptional,171
https://www.booking.com/hotel/id/villa-markisa-mins-to-echo-beach-amp-la-brisa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=654&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175661&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Villa Markisa Echo Beach,"Canggu Beach, Canggu","Located 1.3 miles from Pererenan Beach, Villa Markisa Echo Beach offers an outdoor swimming pool, a garden and air-conditioned accommodations with a terrace and free WiFi.",Moderate,7.3,Good,92
https://www.booking.com/hotel/id/sakura-homestay-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=655&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175661&map_fdco=1&from=searchresults#hotelTmpl,Argya Santi Resort,"Bukit, Jimbaran","Argya Santi Jimbaran welcomes guests in Bali with an outdoor pool, a restaurant and a bar.",Expensive,8.5,Good,326
